JONGMOK_CODE,JONGMOK_NAME,LINK,REPORT
069260,휴켐스,https://finance.naver.com/research/company_read.nhn?nid=56191&page=4,"분기 가격 변동성 심화에도 불구하고, 향후 3년 이상 TDI/MDI 업황 개선 전망역내 TDI/MDI 등 이소시아네이트 가격이 재차 급등하고 있다. 역내/외 수요가 견고한 가운데, 텍사스 한파로 인한 미국 BASF/Covestro의 생산 차질로 인한 공급 이슈에 기인한다. 현재 일부 텍사스 플랜트들의 재가동에 불구하고, 이소시아네이트 설비들은 재가동이 지연되고 있는 상황이라 역내 TDI/MDI 가격 강세는 3월까지 이어질 것으로 보인다."
298050,효성첨단소재,https://finance.naver.com/research/company_read.nhn?nid=56190&page=4,"올해 1분기, 실적 서프라이즈 지속 전망효성첨단소재의 올해 1분기 영업이익은 521억원으로 작년 동기 대비 82.9% 증가하며, 최근 급격히 높아진 시장 기대치(430억원)를 크게 상회할 전망이다. 주력 사업부문인 타이어보강재의 실적/가동률이 개선이 예상되고, 기타부문도 특수섬유(아라미드/탄소)가 견고한 수익성을 지속하고 있는 가운데, 베트남 스판덱스의 스프레드 상승이 전망되기 때문이다."
005860,한일사료,https://finance.naver.com/research/company_read.nhn?nid=56189&page=4,
069110,코스온,https://finance.naver.com/research/company_read.nhn?nid=56188&page=4,
067990,도이치모터스,https://finance.naver.com/research/company_read.nhn?nid=56187&page=5,
056360,코위버,https://finance.naver.com/research/company_read.nhn?nid=56186&page=5,
073490,이노와이어리스,https://finance.naver.com/research/company_read.nhn?nid=56185&page=5,
237880,클리오,https://finance.naver.com/research/company_read.nhn?nid=56184&page=5,
155650,와이엠씨,https://finance.naver.com/research/company_read.nhn?nid=56183&page=5,
100590,머큐리,https://finance.naver.com/research/company_read.nhn?nid=56182&page=5,
187420,제노포커스,https://finance.naver.com/research/company_read.nhn?nid=56181&page=5,
216080,제테마,https://finance.naver.com/research/company_read.nhn?nid=56180&page=5,
078160,메디포스트,https://finance.naver.com/research/company_read.nhn?nid=56179&page=5,제대혈 보관 이식 및 줄기세포치료제 개발 전문기업
290510,코리아센터,https://finance.naver.com/research/company_read.nhn?nid=56178&page=5,이커머스 플랫폼 전문기업
214260,라파스,https://finance.naver.com/research/company_read.nhn?nid=56177&page=5,
230360,에코마케팅,https://finance.naver.com/research/company_read.nhn?nid=56176&page=5,
216050,인크로스,https://finance.naver.com/research/company_read.nhn?nid=56175&page=5,
000370,한화손해보험,https://finance.naver.com/research/company_read.nhn?nid=56174&page=5,"2020년 순이익 884억원(YoY 흑자 전환, ROE 5.6%) 기록한화손해보험의 2020년 연간 순이익은 884억원으로 전년 대비 흑자 전환, 4분기 순이익은 적자를 기록하였다. 2020년 연간 합산비율은 전년 대비 -3.8%p 개선된 107.9%를 기록하였는데, 이는 손해율과 사업비율이 전년 대비 각각 -0.1%p, -3.8%p 개선된 영향이다"
005930,삼성전자,https://finance.naver.com/research/company_read.nhn?nid=56173&page=5,"실적 추정치를 상향 조정하지만 목표 주가는 유지4월 초 잠정 실적 발표를 앞두고 중간 점검을 위해 실적 추정치를 업데이트한다. 1Q21 영업이익 추정치는 8.27조 원에서 8.91조 원으로 상향 조정하고, 2021년 영업이익 추정치는 42.1조 원에서 43.6조 원으로 상향 조정한다. 이와 같이 실적 추정치를 상향 조정하면 목표 주가에 영향을 끼치는 EPS, PER 중에서 EPS가 상향 조정되지만 목표 주가를 상향 조정하지 않는다."
061970,엘비세미콘,https://finance.naver.com/research/company_read.nhn?nid=56172&page=5,"비메모리, 순서 또 금방 옵니다- 4분기 영업이익 158억원으로 기대치(122억원) 상회, 노트북 모니터 등 DDI 판매 호조 영향- 21년 1분기 삼성전자향 SoC 및 CIS 테스트 신규 사업 진출 성공- 기존 DDI 및 PMIC 성장에 고마진 테스트 물량 증가로 믹스 개선 본격화 전망- 21년 연간 매출 5,182억원(+17.0%), 영업이익 606억원(+42.1%)으로 사상최대 실적 전망- 목표주가 18,000원 유지, 매수 추천"
005490,POSCO,https://finance.naver.com/research/company_read.nhn?nid=56171&page=5,"21년 1분기 연결 영업이익 1.3조원으로 컨센서스 1.1조원을 19% 상회할 전망주된 이유는 별도 실적이 기대 이상일 전망이기 때문. 포스코는 전체 판매량(3,500만톤)의 25%을 차지하는 열연 가격을 1월 8만원, 2월 10만원, 3월 5만원 올리면서 분기 총 23만원을 인상함. 철광석 등 원재료 가격 상승분을 가격에 전가가 가능한 환경이었기 때문. 포스코 광양 열연 설비 대수리(3월 2일~11일)가 있었고, 중국 수입산과의 가격 차이가 2만원까지 좁혀지면서 공급이 타이트했음. 이를 반영한 별도 영업이익은 9,810억원으로 전분기 대비 87% 증가할 전망."
035420,NAVER,https://finance.naver.com/research/company_read.nhn?nid=56170&page=5,"통합 Z 홀딩스 시총 3/1 33.1 조원에서 3/2 53.6 조원으로 20.5 조원 상승LINE 야후재팬 경영통합은 21.03.02 완료되었다. 통합 Z 홀딩스 시가총액은 21.03.01은 33.1조원이었으나 21.03.02엔 53.6조원으로 하루만에 20.5조원이 껑충 뛰었다. 이는 주가 변화는 거의 없었지만 LINE JV(A 홀딩스로 사명 변경)로부터 LINE 운영회사를 넘겨받는 댓가로 LINE JV(A 홀딩스로 사명 변경)에 발행한 3자 배정 유증 신주 물량 2,832백만주가 상장되었기 때문이다."
049070,인탑스,https://finance.naver.com/research/company_read.nhn?nid=56169&page=5,"4분기 수익성 개선 기대4분기 매출액 2,425억원(QoQ 17%, YoY 6%), 영업이익 256억원(QoQ 46%, YoY 24%)를 예상한다. 스마트폰 케이스 매출 회복과 기타 신규 사업의 성장이 주요한 성장의 이유이다. 상반기 코로나 19 영향에 따른 고객사의 생산물량 조정에 따라 실적 감소가 불가피했었으나, 3분기부터는 빠르게 회복되고 있다. 특히 베트남 생산 거점을 두고 대응할 수 있는 업체가 제한적인 상황이라고 보여지고, 물량 증가에 따른 학습효과로 원가경쟁력을 통한 수익성 성장이 기대된다"
068270,셀트리온,https://finance.naver.com/research/company_read.nhn?nid=56168&page=5,"렉키로나주 유럽 EMA의 Rolling Review 개시셀트리온은 현지시각 기준 2월 24일 유럽 EMA 산하 약물 사용자문위원회(CHMP)에서 COVID19 치료제인 렉키로나주(성분명, Regdanvimab)의 Rolling Review를 개시했다고 공시했다. 셀트리온은 1월 13일 발표했던 렉키로나주의 임상 2상 결과를 기반으로 Rolling Review를 위한 자료를 제출하였으며, CHMP로부터 허가신청을 위한 검증과 평가를 받을예정이다."
240810,원익IPS,https://finance.naver.com/research/company_read.nhn?nid=56167&page=5,"모르겠으면 그냥 대장을 - 4분기, 품질보증 충당금 및 성과급 지급으로 수익성 부진- 1분기, 삼성전자 시안 3D NAND 장비 입고와 일회성 비용 제거로 실적 정상화 전망- 21년 삼성전자 시안, 평택 메모리 및 비메모리 투자와 SKH 일부 투자로 최대 실적 전망- 21년 연간 매출 1.3조원(+22.1%), 영업이익 2,219억원(+57.8%) 전망- 실적 추정치 상향분 반영하여 목표주가 6만원으로 상향, 매수추천"
192820,코스맥스,https://finance.naver.com/research/company_read.nhn?nid=56166&page=5,"4Q20P 매출액 yoy +0.4%, 영업이익 yoy -37.9% 시현4Q20 연결 매출액 3,545억원, 영업이익 105억원으로 당사 추정치 및 컨센서스를 크게 하회한 어닝 쇼크 기록국내 매출액 yoy -1.2%, 영업이익 yoy +30.8% 기록. 코로나19로 인한 업황의 부진과 손소독제 매출 축소에도 온라인 고객사 증가에 따라 매출은 상대적으로 선방. 수익성은 원가율 하락, 공장 자동화 효과 지속, 제품 mix 개선 등으로 역대 최고 수준인 10%에 근접한 9.5%로 yoy +2.3%p 기록"
036190,금화피에스시,https://finance.naver.com/research/company_read.nhn?nid=56165&page=5,"민간 경상정비 사업의 안정성이 높다동사는 경상정비 사업의 안정성(과거 10년 경상정비 Sales CAGR 10.2%, OP Margin 평균 15.1%)이 매우 높다. 이유는 발전소가 운영되기 위해서는 경상정비가 필수적이기 때문이다."
003220,대원제약,https://finance.naver.com/research/company_read.nhn?nid=56164&page=5,"코로나 이후 실적은 회복세에 진입2020년 결산 기준 실적은 매출액 3,085억원(-2.9% yoy), 영업이익 237억원(-32.5% yoy), 순이익 186억원(-30.9% yoy). 매년 10% 내외의 매출 성장세를 지속했던 대원제약의 실적은 코로나19 감염증 확산으로 인해 역성장을 기록"
192820,코스맥스,https://finance.naver.com/research/company_read.nhn?nid=56163&page=5,"Review(yoy): 일회성 제외하면 기대치 상회, 전사 영업력 회복 가시화 코스맥스의 2020년 4분기(yoy) 연결 실적은 매출액 3,545억원(+0.4%), 영업이익 105억원 -37.9%/opm 3.0% -1.8%p)으로 컨센서스를 하회했으며 순이익은 적자전환에 그쳤다. 1) 한국: 매출액 1,823억원(-1.2%), 영업이익 173억원(+31%). 국내 시장 부진과 손소독제 매출액 20억원(19년 10억원, 20.1Q 140억원, 2Q 80억원, 3Q 30억원)으로 매출액은 소폭 감소했다."
012450,한화에어로스페이스,https://finance.naver.com/research/company_read.nhn?nid=56162&page=5,"4분기 실적 컨센서스 상회, 테크윈과 정밀기계 극적 개선4분기 영업이익은 763억원(QoQ 19%, YoY 117%)으로 시장 컨센서스를 상회했다. 민수 부문인 테크윈과 정밀기계가 극적인 수익성을 보여준 반면, 디펜스와 시스템의 실적이 기대에 미치지 못했다."
000660,SK하이닉스,https://finance.naver.com/research/company_read.nhn?nid=56161&page=5,"1Q21 영업이익 1.3조원, 시장 기대치 상회 전망1Q21 실적이 매출액 8.3조원(+4%QoQ), 영업이익 1.3조원(+35%QoQ)을 기록하며, 당사 및 시장 컨센서스(영업이익 1.2조원)를 상회할 전망이다. PC 및 스마트폰 수요 호조의 영향으로 인해 DRAM과 NAND의 출하량이 기대치를 넘어설 것으로 보이고, DRAM의 가격(Blended ASP)도 서버 DRAM의 수급 개선 영향으로 인해 기대치를 소폭 상회할 전망"
240810,원익IPS,https://finance.naver.com/research/company_read.nhn?nid=56160&page=5,"텍사스 한파 영향이 잠잠해져야1월 25일에 반도체 및 디스플레이 장비 공급사 원익IPS의 목표주가를 상향 조정한 날, 주가는 49,600원을 기록한 이후 2월 24일 실적 발표일에 46,000원으로 마감하며 부진했다. 투자 심리에 부정적 영향을 끼친 요인은 텍사스 한파와 차량용 반도체 공급 부족 등 반도체 업종의 P, Q, C에서 Q의 증가를 제한하는 환경이라고 판단된다."
036460,한국가스공사,https://finance.naver.com/research/company_read.nhn?nid=56159&page=5,"목표주가 44,000원, 투자의견 매수 유지한국가스공사 목표주가 44,000원, 투자의견 매수 유지한다. 4분기 실적은 시장 기대치를 크게 하회했다. 해외사업 실적부진이 지속되었고 연간 가스판매 감소에 유가도 하락하며 운전자본 축소에 의한 적정투자보수 감소가 나타났기 때문이다."
096530,씨젠,https://finance.naver.com/research/company_read.nhn?nid=56158&page=5,"포스트 코로나에 대한 걱정이 밸류에이션을 하락시키고 있는 것글로벌 체외진단 기업을 크게 4가지 그룹으로 나눠볼 때, 주가 변동성이 가장 큰 그룹은 씨젠이 포함된 감염성질환 위주로 매출이 발생하는 그룹.가장 큰 원인은 밸류에이션 하락. 씨젠의 12개월 선행 P/E는 20년 8월 28.6배에서 21년 2월 6.4배까지 급락. 블룸버그 기준 21년 실적추정치는 오히려 상향."
000120,CJ대한통운,https://finance.naver.com/research/company_read.nhn?nid=56157&page=6,"CJ로킨, 투자 5년 만에 매각CJ대한통운은 공시를 통해 중국의 콜드체인 물류사인 CJ로킨 매각을 발표CJ로킨은 동사가 COPA펀드와 함께 출자한 SPC를 통해 2016년 1월 인수SPC의 보유 지분(73.1%)에 대한 총 매각 대금은 7,338억원CJ대한통운 기준 매각 대금은 약 4,000억원 (추정 기 투자금액 약 2,400억원)"
033540,파라텍,https://finance.naver.com/research/company_read.nhn?nid=56156&page=6,
290720,푸드나무,https://finance.naver.com/research/company_read.nhn?nid=56155&page=6,
181340,이즈미디어,https://finance.naver.com/research/company_read.nhn?nid=56154&page=6,
010470,오리콤,https://finance.naver.com/research/company_read.nhn?nid=56153&page=6,
213420,덕산네오룩스,https://finance.naver.com/research/company_read.nhn?nid=56152&page=6,
089150,케이씨티,https://finance.naver.com/research/company_read.nhn?nid=56151&page=6,
014620,성광벤드,https://finance.naver.com/research/company_read.nhn?nid=56150&page=6,
211270,AP위성,https://finance.naver.com/research/company_read.nhn?nid=56149&page=6,
311390,네오크레마,https://finance.naver.com/research/company_read.nhn?nid=56148&page=6,
086980,쇼박스,https://finance.naver.com/research/company_read.nhn?nid=56147&page=6,
082740,HSD엔진,https://finance.naver.com/research/company_read.nhn?nid=56146&page=6,"HSD엔진 수주잔량 9천억원 이상으로 증가원화 환율이 강세를 보이기 시작한 지난해 10월부터 한국 조선소들의 선박 수주실적이 연일 계속됨에 따라 HSD엔진의 선박 수주잔량도 함께 늘어나는 모습을 보이고 있다. 지난해 3분기말 8,300억원 수준이었던 HSD엔진의 수주잔량은 최근 9천억원 이상으로 늘어났으며 조선소들의 선박 수주실적이 계속될 수록 HSD엔진의 수주잔량은 1조원 이상으로 늘어나게 될 것이다."
082640,동양생명,https://finance.naver.com/research/company_read.nhn?nid=56145&page=6,"2020년 순이익 1,286억원(YoY -15.2%, ROE 4.5%) 기록동양생명보험의 2020년 연간 순이익은 1,286억원으로 전년대비 -15.2% 감소하였으며 당사 추정치와 컨센서스를 모두 상회하였다. 전년 대비 순이익이 감소한 이유는 2019년 자회사 매각익 인식에 따른 기저 효과에 주로 기인하며 경상적인 이익인 보험이익은 전년 대비 +29.4% 개선되었다."
005850,에스엘,https://finance.naver.com/research/company_read.nhn?nid=56144&page=6,"21년 LED, GM 물량 회복 - 21년 LED 비중 확대 &amp; GM 물량 회복: 20년 하반기 실적 개선을 이끌었던 국내외 고객사들의 물량 증가는 21년에도 계속될 전망- 21년 수익선 회복 본격화: 21년에는 품질 비용 환입을 감안하지 않더라도 물량 및 ASP 증가 효과로 램프부문 영업이익률은 6% 수준까지 회복 예상. 램프부문 수익성 개선 감안해 1년 매출 및 영업이익 추정치 기존 대비 각각 13%, 99% 상향"
034230,파라다이스,https://finance.naver.com/research/company_read.nhn?nid=56143&page=6,상황 개선에 거는 기대 - 실적 부진 지속- 적자폭 확대는 제한적일 전망- 상승 여력 보유
251970,펌텍코리아,https://finance.naver.com/research/company_read.nhn?nid=56142&page=6,"작년 어려운 사업환경 속에서도 매출, 영업이익 모두 개선  4Q20 연결 매출액과 영업이익은 각각 475억원(-7.8% yoy), 66억원(-2.3% yoy)을 기록. 가이던스(매출액: 507억원, 영업이익:62억원)대비 매출액은 하회한 반면 영업이익은 상회함. 펌텍코리아(별도) 실적은 해외 매출 약 13% 축소에 기인, 매출액이 8%(yoy) 감소했지만 비용구조 개선 효과로 영업이익은 8%(yoy) 증가함."
013890,지누스,https://finance.naver.com/research/company_read.nhn?nid=56141&page=6,"매출 소폭 상회. 큰 폭의 영업이익 부진연결 기준 매출 3,091억원(+23.7% YoY), 영업이익 1.7억원(-99.4% YoY) 기록해상 물류 대란 등 물류 이슈 지속에 따른 추가 비용 발생으로 영업이익 시장 기대치 및 당사 추정치 크게 하회월마트 DO-&gt;DI 전환은 원활히 진행되어 12월부터 DI 매출 발생하고 있는 것으로 추정해상 물류 대란은 1Q21 또한 지속. 다만 월마트의 DI 전환에 따라 비경상적 물류 비용을 많이 줄 것. 배송 차량 노쇼 비율 3~4Q: 50% -&gt; 현재 10% 수준"
122870,와이지엔터테인먼트,https://finance.naver.com/research/company_read.nhn?nid=56140&page=6,"연결 매출액 834억원(YoY +43.8%), 영업이익 54억원(-22.1%), 예상치 부합주요 라인업 활동이 8월부터 점진적 재개, 실물 음반/디지털 플랫폼 통해 수익성 확인음반/음원/굿즈(+94.7%): 전 분기 82만장에 이어 또 음반 판매 최대치 갱신(156만장)블랙핑크 130만장, 트레져 26만장 판매되며 앨범 의존도 낮았던 과거 대비 체력 강화구독자 확대 및 신보 효과로 콘텐츠 호조, 구글향 매출 19년 95억원 -&gt; 20년 143억원"
005380,현대차,https://finance.naver.com/research/company_read.nhn?nid=56139&page=6,"리콜 대상 차량 8.17만대, 비용 약 1조원현대차는 24일 자사 주요 전기차 화재 관련, 공급사인 LG ES의 중국 남경공장에서 생산된 일부 배터리셀 제조 불량에 의한 화재가능성으로, 대상 차종 및 구간의 배터리 전체 교환을 결정했다.대상 차량은 17.11월 ~ 20.3월 생산 코나 EV, 아이오닉 EV, 일렉시티 버스 8.17만대이다. (지역별 국내 2.67만대, 해외 5.5만대, 차종별 코나 EV 7.57만대, 아이오닉 EV 5천 7백대, 일렉시티 버스 300대 등)"
222800,심텍,https://finance.naver.com/research/company_read.nhn?nid=56138&page=6,"4Q20 Review: 성과급 반영으로 컨센서스 하회심텍의 20년 4분기 매출액은 2,788억원(YoY -5%, QoQ -10%), 영업이익은 148억원(YoY +50%, QoQ -52%)을 기록했다. 하나 금융투자의 추청치 기준 매출액은 부합했고, 영업이익은 33% 하회했다. 일회성비용으로 2020년 급여 동결에 따른 보상차원으로 약 100억원의 성과급이 반영되었기 때문이다."
122870,와이지엔터테인먼트,https://finance.naver.com/research/company_read.nhn?nid=56137&page=6,2022년 예상 영업이익은 12% 상향1) 연간 40억원 내외의 적자를 기록하던 화장품 사업부의 연결 제외와 2) 빅히트의 국내 음반/음원 유통을 통해 연간 30~40억원의 이익이 추가되면서 자회사인 YG플러스의 이익 잠재력만 약 80억원 상향 된다. 전술한 것만 반영하여 2022년 예상 영업이익을 649억원(+12%)으로 상향
000660,SK하이닉스,https://finance.naver.com/research/company_read.nhn?nid=56136&page=6,"EUV (Extreme Ultraviolet) Scanner 취득 계약 공시SK하이닉스는 유형자산 취득 결정 사항을 공시했다. ASML Holding N.V.사로부터 5년간 기계장치 EUV (Extreme Ultraviolet) Scanner를 구매하는 계약이며, 취득가액은 4조7,549억 원이다. 취득가액은 신규 기계 장치 및 설치에 소요되는 총 예상 금액이다. 개별 장비의 취득 시마다 분할하여 비용을 지불할 예정이다."
089600,나스미디어,https://finance.naver.com/research/company_read.nhn?nid=56135&page=6,"나도야 한다 1) 신사업 : K-deal (2월), CPS/리워드 광고 플랫폼(4월) 런칭 2) 본업 DA 게임/가전 광고주로 양호한 성장 3) 옥외광고는 지하철 5,7,8호선 계약 종료로 매출 감소 예상하지만 비중 낮음 -21년 실적 전망치 유지 -21년 EPS 기준 * Target P/E 과거 3개년 평균으로 TP 5.2만원으로 상향 -비중 확대 권고"
005380,현대차,https://finance.naver.com/research/company_read.nhn?nid=56134&page=6,"선제적인 리콜, 배터리 불안감 해소 - 현대차 EV 리콜, 최종 품질 비용 4Q20 실적 반영 예정- 리콜로 인해 현대차 EV에 대한 불안감 상당 부분 해소될 수 있을 것으로 판단- 본질은 변하지 않았다, 목표주가 30만원, 투자의견 Buy 유지"
122870,와이지엔터테인먼트,https://finance.naver.com/research/company_read.nhn?nid=56133&page=6,"BLACKPINK 가 견 인한 4 분기 호실적4분기 매출액 834억원(+27% YoY), 영업이익 54억원(+436% YoY)을 기록하며 당사 추정치 상회하는 호실적을 기록했다. YG PLUS 종속회사인 '코드코스메'(연간 손실 매출 40억원에 영업손실 36억원)화장품 사업 중단 분기별 인식에 2020년 분기별 매출액 및 영업이익 수치는 변동, 이를 반영한 수치로 변경되었다"
060980,한라홀딩스,https://finance.naver.com/research/company_read.nhn?nid=56132&page=6,"개선되는 모습을 보여준 2020년 코로나19로 영업환경이 1년 내내 어려운 상황에서 하반기가 상반기보다 더 좋은 모습을 보여줬다. 4분기는 주요 계열사 실적이 모두 좋았고, 이에 자체사업도 매출이 늘어나는 연쇄반응을 보였다. 다만 자동차부품이 그룹 전체로 좋다 보니 자체사업에서 부품유통 비중이 높아져 자체사업의 수익성이 낮아지는 현상이 나타났다"
348210,넥스틴,https://finance.naver.com/research/company_read.nhn?nid=56131&page=6,"SPIE 2021 Advanced Lithography 학회에 동사 IRIS 장비 활용 연구결과 게재SPIE는 광학 분야의 권위있는 학회로 반도체 노광, 계측 분야의 최신 기술 동향 주도SPIE 2021에 국립공주대, 넥스틴, Intel 공저자의 계측(Metrology) 분야 논문 게재논문의 주요 내용: IRIS 장비를 이용해 얻은 Image를 통해 표면 내외의 결함 측정Intel의 3D NAND 생산 공정 중 Control Gate Recess (CGR) 공정상 결함에 주목Throughput과 비용적인 면에서 Non-destructive 광학 현미경 필요  TSOM"
145720,덴티움,https://finance.naver.com/research/company_read.nhn?nid=56130&page=6,"매출 및 영업이익 모두 어닝 서프라이즈 기록하며, 사상최대 분기실적 달성매출액 15% YoY, 영업이익 126% YoY중국 48% YoY(사상최대실적), 내수 -5% YoY, 러시아 69% YoY, 기타 -46% YoY임플란트 27% YoY, 디지털 덴티스트리 -39% YoY, 기타 -11% YoY보수적 충당금 설정(재고자산평가손실 61억원, 대손충당금 62억원)에도 시장 기대치 상회하는 영업이익 시현(영업이익률 22.6%)"
014680,한솔케미칼,https://finance.naver.com/research/company_read.nhn?nid=56129&page=6,"1Q21 영업이익 518억원, 사상 최대 실적 전망한솔케미칼의 1Q21 실적이 매출액 1,660억원(+7%QoQ, +13%YoY), 영업이익 518억원(+84%QoQ, +47%YoY)으로, 사상 최대 실적을 기록할 전망이다. 정밀화학 부문에서는 반도체용 과산화수소의 출하량이 고객사의 신규 공장(삼성전자 평택2, SK하이닉스 M16) 가동 효과로 크게 증가할 것으로 기대"
352820,빅히트,https://finance.naver.com/research/company_read.nhn?nid=56128&page=6,유기적/비유기적 성장이 모두 기대되는 세계 유일의 플랫폼유니버셜뮤직(이하 UMG)과 YG가 빅히트와 협력하는 이유는 단순하다. 아티스트들이 해외를 못 나갔음에도 연간 44% 증익한 빅히트 위버스의 압도적인 수익화 능력을 통해 돈을 벌기 위함이다. 연내 블랙핑크 등 YG 아티스트들의 위버스 입점이 예상
104830,원익머트리얼즈,https://finance.naver.com/research/company_read.nhn?nid=56127&page=7,"4Q 연결 실적, 매출 693억 원, 영업이익 101억 원, 순이익 105억 원원익머트리얼즈는 삼성전자 반도체와 디스플레이 밸류체인에서 공정 소재에 해당되는 특수가스를 공급한다. 원익머트 리얼즈는 2월 23일에 주총소집결의, 배당, 실적을 공시했다.4Q20 연결 실적은 매출 693억 원, 영업이익 101억 원, 순이익 105억 원으로 전년 대비 각각 +18%, +29%, +51%를 기록했다."
005380,현대차,https://finance.naver.com/research/company_read.nhn?nid=56126&page=7,"3월 말부터 아이오닉5 모멘텀 시작현대차에 대한 투자의견 BUY와 목표주가 30.5만원을 유지한다. 기대치에 부합한 4분기 실적 후 애플카 이슈로 주가가 단기 급등한 후, 이슈 잠복과 환율하락, 그리고 코나EV 리콜 비용에 대한 우려들로 최근 주가가 지지부진한 상황이다. 하지만, 판매회복/믹스상향에 기반한 실적개선 및 전기차/수소차/자율주행차 부문에서 다수의 성장기회라는 펀더멘탈 강화는 여전히 진행 중이다"
020000,한섬,https://finance.naver.com/research/company_read.nhn?nid=56125&page=7,수준의 변화가 차이를 만들다 - 온라인 채널 강화와 카테고리 다변화 효과로 매출 증대 및 이익의 질 개선 긍정적- 1Q21 사회적 거리두기 강화 영향 있으나 전보다 민감도 떨어짐. 순조로운 매출 개선세 지속 - 밸류에이션 시점 변화로 목표주가 상향. ROE 레벨 상향으로 중장기 투자 매력 높혀갈 전망
084370,유진테크,https://finance.naver.com/research/company_read.nhn?nid=56124&page=7,"중요한 건 단위당 매출 증가 - 4분기 매출액 566억원, 영업이익 69억원으로 기대치 부합- 21년 1분기 SK하이닉스 및 삼성전자 장비 입고로 매출액 948억원 전망- DRAM향 Large Batch, 파운드리향 Mini batch 신규장비 이미 퀄 완료- 3D NAND 더블 스태킹 향 Metal QXP 장비 공급 전망- 신규장비 공급으로 메모리 투자 단위당 장비 매출 금액 크게 증가 전망- 투자의견 매수, 목표주가 48,000원으로 상향"
024090,디씨엠,https://finance.naver.com/research/company_read.nhn?nid=56123&page=7,"가전의 얼굴을 만든다 - 라미네이트 강판 제조업체 디씨엠 탐방 보고서입니다. - 지난해 가전향 소재 판매 호조로 매출액이 10% 이상 증가했습니다. 영업이익률은 소폭 하락했지만, 필름을 제조하는 종속법인 도림통산이 관계사로 전환되면서 연결실적에서 제외된 점을 감안해야 합니다. - 올해 역시 물량 증가가 지속되고 있어 원소재 가격이 크게 상승하지만 않는다면 호실적이 예상됩니다."
032830,삼성생명,https://finance.naver.com/research/company_read.nhn?nid=56122&page=7,"4Q20 지배주주 순이익 2,707억원 (+44,802% YoY)으로 실적 호조삼성생명의 4Q20 지배주주 순이익은 2,707억원 (+44,802% YoY)로 당사 추정치를 61%, 시장 전망치를 48% 상회하는 서프라이즈를 시현4Q20 위험보험료는 3.5% YoY 증가해 4개 분기 연속 증가율 상승을 지속. 이에 사고보험금 감소(IBNR 환입으로 추정)가 동반되면서 위험손해율은 76.9% (-7.8%p YoY)로 최근 12개 분기 중 최저치를 기록."
010780,아이에스동서,https://finance.naver.com/research/company_read.nhn?nid=56121&page=7,"저수익 사업 매각과 성장 산업에 적극 투자가 실적을 견인 중20년 연결 영업이익 2,079억원 달성하면서 전년 대비 188% 증가. 신규수주는 1.9조원으로 19년(1.7조원)에 이어 증가해 성장기반 마련. 특이사항은 렌탈, 이누스, 아토스터디 매각에 따른 중단사업손익 278억원이 반영됨. 동사는 저수익 사업을 매각하고 성장산업에 적극 투자하는 구조조정을 진행 중임. 이 효과로 인선이엔티의 자회사 두 곳(영흥산업, 파주비앤아이)이 4분기부터 연결로 편입되면서 21년 성장을 이끌 전망."
352820,빅히트,https://finance.naver.com/research/company_read.nhn?nid=56120&page=7,"빅히트 4Q20 매출액 및 영업이익 모두 전년동기대비 +100% 이상 성장빅히트 4분기 실적은 매출액 3,123억원(+116.9% YoY), 영업이익 525억원(+122.3% YoY)을 기록, 당사 추정치를 소폭 하회하는 모습이다. 당사 추정치 대비 괴리율 발생은MD/라이선싱 부문 매출에 기인했다. 이는 MD/라이선싱 부문 펀더멘탈에 기인했다기 보다 원오프 계상으로 인한 역성장으로 판단한다."
086450,동국제약,https://finance.naver.com/research/company_read.nhn?nid=56119&page=7,"4Q 20 R eview동국제약의 4Q20 실적은 매출액 1,421억원(+11.3% yoy), 영업이익 208억원(-1.0% yoy, OPM 14.6%)을 기록하였다. 이는 당사의 기존 추정치(Sales 1,478억원, OP 254억원을 각각 -3.8%, -18.1%)를 하회한 것이다. 매출액은 모든 사업부문에서 YoY 성장이 진행되었으며, 영업이익이 다소 낮은 이유는 ETC Sales 2Q20 302억원 → 3Q20 359억원 → 4Q20 309억원을 보였듯이, 3Q20에 ETC 선구매 효과가 일부 있었던 것으로 파악되기 때문이다."
069960,현대백화점,https://finance.naver.com/research/company_read.nhn?nid=56118&page=7,
068270,셀트리온,https://finance.naver.com/research/company_read.nhn?nid=56117&page=7,"코로나19 치료제 생산으로 수익성 하락했지만 우려스러운 수준 아냐연결 기준 4Q20 매출액 4,987억원(+30.3% YoY), 영업이익 1,647억원(+44.3% YoY)매출액은 컨센서스에 부합, 영업이익은 다소 하회한 수준매출 비중은 램시마SC 25%, 트룩시마 19%, 테바 CMO 12%, 램시마IV 11%, 유플라이마 4%, 허쥬마 1%"
034220,LG디스플레이,https://finance.naver.com/research/company_read.nhn?nid=56116&page=7,"목표주가 31,000원으로 상향 조정(기존 21,000원)21년 예상 BPS에 Target P/B 0.9배 적용(BOE, TCL 제외 글로벌 평균 P/B)AUO(0.8배) 및 Innolux(0.6배) 대비 프리미엄 적용 시작  OLED TV 점유율 확대 예상2021년 영업이익 1.6조원 예상, 17년 상반기 실적 개선 + 리레이팅 구간과 유사"
